source_taxon_name	source_taxon_external_id	source_taxon_path	interaction_type	target_taxon_name	target_taxon_external_id	target_taxon_path	latitude	longitude	study	study_title	_query_role	_query_name	_query_input_taxon
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Santiria oblongifolia	COL:6XKCR	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Burseraceae | Santiria | Santiria oblongifolia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Hornstedtia reticulata	COL:3MQ2V	Biota | Plantae | Tracheophyta | Liliopsida | Zingiberales | Zingiberaceae | Hornstedtia | Hornstedtia reticulata			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Lithocarpus gracilis	COL:3VJVN	Biota | Plantae | Tracheophyta | Magnoliopsida | Fagales | Fagaceae | Lithocarpus | Lithocarpus gracilis			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Uvariastrum	IRMNG:1100662	Plantae | Magnoliophyta | Magnoliopsida | Magnoliales | Annonaceae | Uvariastrum			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Oncosperma horridum	COL:49JH7	Biota | Plantae | Tracheophyta | Liliopsida | Arecales | Arecaceae | Oncosperma | Oncosperma horridum			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Pinanga	IRMNG:1295238	Plantae | Magnoliophyta | Liliopsida | Arecales | Arecaceae | Pinanga			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Tetramerista glabra	COL:55P7M	Biota | Plantae | Tracheophyta | Magnoliopsida | Ericales | Tetrameristaceae | Tetramerista | Tetramerista glabra			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Crypteronia	IRMNG:1306380	Plantae | Magnoliophyta | Magnoliopsida | Myrtales | Crypteroniaceae | Crypteronia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Durio dulcis	COL:383VF	Biota | Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Helicteroideae | Durio | Durio dulcis			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Mangifera caesia	COL:6R4KZ	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae | Mangifera | Mangifera caesia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Palaquium	IRMNG:1310493	Plantae | Magnoliophyta | Magnoliopsida | Ericales | Sapotaceae | Palaquium			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Dacryodes rugosa	COL:33TJ3	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Burseraceae | Dacryodes | Dacryodes rugosa			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Licuala spinosa	COL:729HP	Biota | Plantae | Tracheophyta | Liliopsida | Arecales | Arecaceae | Licuala | Licuala spinosa			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Artocarpus lacucha	COL:H269	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Artocarpus | Artocarpus lacucha			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Barringtonia	IRMNG:1072778	Plantae | Magnoliophyta | Magnoliopsida | Ericales | Lecythidaceae | Barringtonia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Aglaia	IRMNG:1103084	Plantae | Magnoliophyta | Magnoliopsida | Sapindales | Meliaceae | Aglaia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Cryptocarya	IRMNG:1297359	Plantae | Magnoliophyta | Magnoliopsida | Laurales | Lauraceae | Cryptocarya			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Nephelium	IRMNG:1047946	Plantae | Magnoliophyta | Magnoliopsida | Sapindales | Sapindaceae | Nephelium			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Sida	IRMNG:1095369	Animalia | Arthropoda | Branchiopoda | Diplostraca | Sididae | Sida			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Lytocarpia	IRMNG:1298610	Animalia | Cnidaria | Hydrozoa | Leptothecata | Aglaopheniidae | Lytocarpia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Litsea	IRMNG:1315694	Plantae | Magnoliophyta | Magnoliopsida | Laurales | Lauraceae | Litsea			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Polyalthia	IRMNG:1300404	Plantae | Magnoliophyta | Magnoliopsida | Magnoliales | Annonaceae | Polyalthia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Glochidion	IRMNG:1031860	Plantae | Magnoliophyta | Magnoliopsida | Malpighiales | Phyllanthaceae | Glochidion			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Ilex	IRMNG:1063294	Plantae | Magnoliophyta | Magnoliopsida | Aquifoliales | Aquifoliaceae | Ilex			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Garcinia	IRMNG:1305620	Plantae | Magnoliophyta | Magnoliopsida | Malpighiales | Clusiaceae | Garcinia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Grewia	IRMNG:1024247	Plantae | Magnoliophyta | Magnoliopsida | Malvales | Malvaceae | Grewia			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Mangifera	IRMNG:1315076	Plantae | Magnoliophyta | Magnoliopsida | Sapindales | Anacardiaceae | Mangifera			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Dacryodes rostrata	NCBI:932680	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Sapindales | Burseraceae | Dacryodes | Dacryodes rostrata			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Santiria	NCBI:173686	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Sapindales | Burseraceae | Santiria			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Baccaurea	NCBI:283112	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | fabids | Malpighiales | Phyllanthaceae | Antidesmatoideae | Scepeae | Baccaurea			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Artocarpus	COL:33G4	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Artocarpus			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Quercus	IRMNG:1022836	Plantae | Magnoliophyta | Magnoliopsida | Fagales | Fagaceae | Quercus			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Mangifera foetida	COL:734KX	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae | Mangifera | Mangifera foetida			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Lansium domesticum	COL:3S7JY	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Meliaceae | Melioideae | Lansium | Lansium domesticum			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Artocarpus integer	EOL:392377	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Rosales | Moraceae | Artocarpus | Artocarpus integer			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Garcinia mangostana	COL:3F9Z4	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Clusiaceae | Garcinia | Garcinia mangostana			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Ferreola	EOL:40060	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Pompilidae | Ferreola			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Pandanus	COL:8W23Q	Biota | Plantae | Tracheophyta | Liliopsida | Pandanales | Pandanaceae | Pandanus			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Ficus benjamina	EOL:594918	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Rosales | Moraceae | Ficus | Ficus benjamina			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Calamus	EOL:25595	Animalia | Chordata | Actinopterygii | Perciformes | Sparidae | Calamus			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Annelida	IRMNG:234	Animalia | Annelida			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	eats	Ficus	COL:4JYX	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	hasParasite	Pentorchis arkteios	IRMNG:11659666	Animalia | Platyhelminthes | Cestoda | Cyclophyllidea | Hymenolepididae | Pentorchis | Pentorchis arkteios			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus	IRMNG:10789861	Animalia | Chordata | Mammalia | Carnivora | Ursidae | Helarctos | Helarctos malayanus	hostOf	Pentorchis arkteios	IRMNG:11659666	Animalia | Platyhelminthes | Cestoda | Cyclophyllidea | Hymenolepididae | Pentorchis | Pentorchis arkteios			null		source	Helarctos malayanus	Helarctos malayanus
Helarctos malayanus malayanus	COL:B75TX	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus | Helarctos malayanus malayanus	preyedUponBy	Homo sapiens	COL:6MB3T	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Hominoidea | Hominidae | Homininae | Homo | Homo sapiens			null		source	Helarctos malayanus	Helarctos malayanus
Zika virus	NCBI:64320	root | Viruses | Riboviria | Orthornavirae | Kitrinoviricota | Flasuviricetes | Amarillovirales | Flaviviridae | Flavivirus | Zika virus	pathogenOf	Helarctos malayanus	NCBI:9634	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus			null		target	Helarctos malayanus	Helarctos malayanus
Insecta	NCBI:50557	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta	eatenBy	Helarctos malayanus	NCBI:9634	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus			null		target	Helarctos malayanus	Helarctos malayanus
Baylisascaris transfuga	COL:9HHLZ	Biota | Animalia | Nematoda | Chromadorea | Chromadoria | Rhabditida | Spirurina | Ascaridomorpha | Ascaridoidea | Ascarididae | Baylisascaris | Baylisascaris transfuga	parasiteOf	Helarctos malayanus	NCBI:9634	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus			null		target	Helarctos malayanus	Helarctos malayanus
Ursid gammaherpesvirus 1	NCBI:1226368	root | Viruses | Duplodnaviria | Heunggongvirae | Peploviricota | Herviviricetes | Herpesvirales | Herpesviridae | Gammaherpesvirinae | unclassified Gammaherpesvirinae | Ursid gammaherpesvirus 1	hasHost	Helarctos malayanus	NCBI:9634	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus			null		target	Helarctos malayanus	Helarctos malayanus
Genomoviridae sp.	NCBI:2202565	root | Viruses | Monodnaviria | Shotokuvirae | Cressdnaviricota | Repensiviricetes | Geplafuvirales | Genomoviridae | unclassified Genomoviridae | Genomoviridae sp.	hasHost	Helarctos malayanus	NCBI:9634	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus			null		target	Helarctos malayanus	Helarctos malayanus
Foot-and-mouth disease virus	NCBI:12110	root | Viruses | Riboviria | Orthornavirae | Pisuviricota | Pisoniviricetes | Picornavirales | Picornaviridae | Caphthovirinae | Aphthovirus | Foot-and-mouth disease virus	hasHost	Helarctos malayanus	NCBI:9634	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Carnivora | Caniformia | Ursidae | Helarctos | Helarctos malayanus			null		target	Helarctos malayanus	Helarctos malayanus
